Season,Race,DriverID,Q1Time,Q2Time,Q3Time,GridPos
2021,Saudi Arabian Grand Prix,giovinazzi,88.899,88.616,88.754,10.0
2021,Saudi Arabian Grand Prix,ricciardo,88.216,88.668,,11.0
2021,Saudi Arabian Grand Prix,raikkonen,88.856,88.885,,12.0
2021,Saudi Arabian Grand Prix,alonso,88.944,88.92,,13.0
2021,Saudi Arabian Grand Prix,russell,88.926,89.054,,14.0
2021,Saudi Arabian Grand Prix,sainz,88.237,113.652,,15.0
2021,Saudi Arabian Grand Prix,latifi,89.177,,,16.0
2021,Saudi Arabian Grand Prix,vettel,89.198,,,17.0
2021,Saudi Arabian Grand Prix,stroll,89.368,,,18.0
2021,Saudi Arabian Grand Prix,mick_schumacher,89.464,,,19.0
2021,Saudi Arabian Grand Prix,mazepin,90.473,,,20.0
2021,Abu Dhabi Grand Prix,max_verstappen,83.322,82.8,82.109,1.0
2021,Abu Dhabi Grand Prix,hamilton,82.845,83.145,82.48,2.0
2021,Abu Dhabi Grand Prix,norris,83.553,83.256,82.931,3.0
2021,Abu Dhabi Grand Prix,perez,83.35,83.135,82.947,4.0
2021,Abu Dhabi Grand Prix,sainz,83.624,83.174,82.992,5.0
2021,Abu Dhabi Grand Prix,bottas,83.117,83.246,83.036,6.0
2021,Abu Dhabi Grand Prix,leclerc,83.467,83.202,83.122,7.0
2021,Abu Dhabi Grand Prix,tsunoda,83.428,83.404,83.22,8.0
2021,Abu Dhabi Grand Prix,ocon,83.764,83.42,83.389,9.0
2021,Abu Dhabi Grand Prix,ricciardo,83.829,83.448,83.409,10.0
2021,Abu Dhabi Grand Prix,alonso,83.846,83.46,,11.0
2021,Abu Dhabi Grand Prix,gasly,83.489,84.043,,12.0
2021,Abu Dhabi Grand Prix,stroll,84.061,84.066,,13.0
2021,Abu Dhabi Grand Prix,giovinazzi,84.118,84.251,,14.0
2021,Abu Dhabi Grand Prix,vettel,84.225,84.305,,15.0
2021,Abu Dhabi Grand Prix,latifi,84.338,,,16.0
2021,Abu Dhabi Grand Prix,russell,84.423,,,17.0
2021,Abu Dhabi Grand Prix,raikkonen,84.779,,,18.0
2021,Abu Dhabi Grand Prix,mick_schumacher,84.906,,,19.0
2021,Abu Dhabi Grand Prix,mazepin,85.685,,,20.0
2022,Pre-Season Track Session,sainz,100.19,101.602,100.983,1.0
2022,Pre-Season Track Session,max_verstappen,99.129,100.655,101.055,2.0
2022,Pre-Season Track Session,leclerc,99.846,101.247,101.298,3.0
2022,Pre-Season Track Session,perez,100.521,102.513,101.616,4.0
2022,Pre-Season Track Session,hamilton,100.428,101.062,101.995,5.0
2022,Pre-Season Track Session,norris,101.515,101.821,102.084,6.0
2022,Pre-Season Track Session,alonso,101.598,102.209,102.116,7.0
2022,Pre-Season Track Session,russell,100.028,101.725,102.161,8.0
2022,Pre-Season Track Session,zhou,100.791,102.64,102.719,9.0
2022,Pre-Season Track Session,latifi,101.998,103.273,123.095,10.0
2022,Pre-Season Track Session,gasly,101.68,103.702,,11.0
2022,Pre-Season Track Session,bottas,101.396,104.232,,12.0
2022,Pre-Season Track Session,tsunoda,101.893,104.311,,13.0
2022,Pre-Season Track Session,ricciardo,101.933,104.355,,14.0
2022,Pre-Season Track Session,ocon,101.73,105.19,,15.0
2022,Pre-Season Track Session,albon,102.078,,,16.0
2022,Pre-Season Track Session,kevin_magnussen,102.159,,,17.0
2022,Pre-Season Track Session,vettel,102.666,,,18.0
2022,Pre-Season Track Session,mick_schumacher,102.708,,,19.0
2022,Pre-Season Track Session,stroll,103.43,,,20.0
2022,Pre-Season Test,sainz,95.297,95.59,94.356,1.0
2022,Pre-Season Test,leclerc,95.795,95.246,94.421,2.0
2022,Pre-Season Test,max_verstappen,95.864,95.294,94.448,3.0
2022,Pre-Season Test,perez,96.163,95.864,94.645,4.0
2022,Pre-Season Test,hamilton,96.148,95.732,94.947,5.0
2022,Pre-Season Test,russell,96.195,95.692,94.988,6.0
2022,Pre-Season Test,stroll,96.86,96.032,95.598,7.0
2022,Pre-Season Test,norris,96.465,96.341,95.69,8.0
2022,Pre-Season Test,alonso,96.446,95.988,95.876,9.0
2022,Pre-Season Test,bottas,96.746,96.321,96.319,10.0
2022,Pre-Season Test,albon,96.932,96.368,,11.0
2022,Pre-Season Test,vettel,96.695,96.398,,12.0
2022,Pre-Season Test,gasly,96.577,96.74,,13.0
2022,Pre-Season Test,zhou,96.656,96.97,,14.0
2022,Pre-Season Test,tsunoda,96.808,97.147,,15.0
2022,Pre-Season Test,kevin_magnussen,96.949,,,16.0
2022,Pre-Season Test,ricciardo,97.046,,,17.0
2022,Pre-Season Test,ocon,97.068,,,18.0
2022,Pre-Season Test,mick_schumacher,97.111,,,19.0
2022,Pre-Season Test,latifi,97.244,,,20.0
2022,Bahrain Grand Prix,leclerc,91.471,90.932,90.558,1.0
2022,Bahrain Grand Prix,max_verstappen,91.785,90.757,90.681,2.0
2022,Bahrain Grand Prix,sainz,91.567,90.787,90.687,3.0
2022,Bahrain Grand Prix,perez,92.311,91.008,90.921,4.0
2022,Bahrain Grand Prix,hamilton,92.285,91.048,91.238,5.0
2022,Bahrain Grand Prix,bottas,91.919,91.717,91.56,6.0
2022,Bahrain Grand Prix,kevin_magnussen,91.955,91.461,91.808,7.0
2022,Bahrain Grand Prix,alonso,92.346,91.621,92.195,8.0
2022,Bahrain Grand Prix,russell,92.269,91.252,92.216,9.0
2022,Bahrain Grand Prix,gasly,92.096,91.635,92.338,10.0
2022,Bahrain Grand Prix,ocon,92.041,91.782,,11.0
2022,Bahrain Grand Prix,mick_schumacher,92.38,91.998,,12.0
2022,Bahrain Grand Prix,norris,92.239,92.008,,13.0
2022,Bahrain Grand Prix,albon,92.726,92.664,,14.0
2022,Bahrain Grand Prix,zhou,92.493,93.543,,15.0
2022,Bahrain Grand Prix,tsunoda,92.75,,,16.0
2022,Bahrain Grand Prix,hulkenberg,92.777,,,17.0
2022,Bahrain Grand Prix,ricciardo,92.945,,,18.0
2022,Bahrain Grand Prix,stroll,93.032,,,19.0
2022,Bahrain Grand Prix,latifi,93.634,,,20.0
2022,Saudi Arabian Grand Prix,perez,89.705,88.924,88.2,1.0
2022,Saudi Arabian Grand Prix,leclerc,89.039,88.78,88.225,2.0
2022,Saudi Arabian Grand Prix,sainz,88.855,88.686,88.402,3.0
2022,Saudi Arabian Grand Prix,max_verstappen,88.928,88.945,88.461,4.0
2022,Saudi Arabian Grand Prix,ocon,90.093,89.584,89.068,5.0
2022,Saudi Arabian Grand Prix,russell,89.68,89.618,89.104,6.0
2022,Saudi Arabian Grand Prix,alonso,89.978,89.295,89.147,7.0
2022,Saudi Arabian Grand Prix,bottas,89.683,89.404,89.183,8.0
2022,Saudi Arabian Grand Prix,gasly,89.891,89.418,89.254,9.0
2022,Saudi Arabian Grand Prix,kevin_magnussen,89.831,89.546,89.588,10.0
2022,Saudi Arabian Grand Prix,norris,89.957,89.651,,11.0
2022,Saudi Arabian Grand Prix,ricciardo,90.009,89.773,,12.0
2022,Saudi Arabian Grand Prix,zhou,89.978,89.819,,13.0
2022,Saudi Arabian Grand Prix,mick_schumacher,90.167,89.92,,14.0
2022,Saudi Arabian Grand Prix,stroll,90.256,91.009,,15.0
2022,Saudi Arabian Grand Prix,hamilton,90.343,,,16.0
2022,Saudi Arabian Grand Prix,albon,90.492,,,17.0
2022,Saudi Arabian Grand Prix,hulkenberg,90.543,,,18.0
2022,Saudi Arabian Grand Prix,latifi,91.817,,,19.0
2022,Saudi Arabian Grand Prix,tsunoda,,,,20.0
2022,Australian Grand Prix,leclerc,78.881,78.606,77.868,1.0
2022,Australian Grand Prix,max_verstappen,78.58,78.611,78.154,2.0
2022,Australian Grand Prix,perez,78.834,78.34,78.24,3.0
2022,Australian Grand Prix,norris,79.28,79.066,78.703,4.0
2022,Australian Grand Prix,hamilton,79.401,79.106,78.825,5.0
2022,Australian Grand Prix,russell,79.405,79.076,78.933,6.0
2022,Australian Grand Prix,ricciardo,79.665,79.13,79.032,7.0
2022,Australian Grand Prix,ocon,79.605,79.136,79.061,8.0
2022,Australian Grand Prix,sainz,78.983,78.469,79.408,9.0
2022,Australian Grand Prix,alonso,79.192,78.815,,10.0
2022,Australian Grand Prix,gasly,79.58,79.226,,11.0
2022,Australian Grand Prix,bottas,79.251,79.41,,12.0
2022,Australian Grand Prix,tsunoda,79.742,79.424,,13.0
2022,Australian Grand Prix,zhou,79.91,80.155,,14.0
2022,Australian Grand Prix,mick_schumacher,80.104,80.465,,15.0
2022,Australian Grand Prix,albon,80.135,,,16.0
2022,Australian Grand Prix,kevin_magnussen,80.254,,,17.0
2022,Australian Grand Prix,vettel,81.149,,,18.0
2022,Australian Grand Prix,latifi,81.372,,,19.0
2022,Australian Grand Prix,stroll,,,,20.0
2022,Emilia Romagna Grand Prix,max_verstappen,79.295,78.793,87.999,1.0
2022,Emilia Romagna Grand Prix,leclerc,78.796,79.584,88.778,2.0
2022,Emilia Romagna Grand Prix,norris,80.168,79.294,89.131,3.0
2022,Emilia Romagna Grand Prix,kevin_magnussen,80.147,79.902,89.164,4.0
2022,Emilia Romagna Grand Prix,alonso,80.198,79.595,89.202,5.0
2022,Emilia Romagna Grand Prix,ricciardo,79.98,80.031,89.742,6.0
2022,Emilia Romagna Grand Prix,perez,79.773,79.296,89.808,7.0
2022,Emilia Romagna Grand Prix,bottas,80.419,80.192,90.439,8.0
2022,Emilia Romagna Grand Prix,vettel,80.364,79.957,91.062,9.0
2022,Emilia Romagna Grand Prix,sainz,79.305,78.99,,10.0
2022,Emilia Romagna Grand Prix,russell,80.383,80.757,,11.0
2022,Emilia Romagna Grand Prix,mick_schumacher,80.422,80.916,,12.0
2022,Emilia Romagna Grand Prix,hamilton,80.47,81.138,,13.0
2022,Emilia Romagna Grand Prix,zhou,79.73,81.434,,14.0
2022,Emilia Romagna Grand Prix,stroll,80.342,88.119,,15.0
2022,Emilia Romagna Grand Prix,tsunoda,80.474,,,16.0
2022,Emilia Romagna Grand Prix,gasly,80.732,,,17.0
2022,Emilia Romagna Grand Prix,latifi,81.971,,,18.0
2022,Emilia Romagna Grand Prix,ocon,82.338,,,19.0
2022,Emilia Romagna Grand Prix,albon,,,,20.0
2022,Miami Grand Prix,leclerc,89.474,89.13,88.796,1.0
2022,Miami Grand Prix,sainz,90.079,89.729,88.986,2.0
2022,Miami Grand Prix,max_verstappen,89.836,89.202,88.991,3.0
2022,Miami Grand Prix,perez,90.055,89.673,89.036,4.0
2022,Miami Grand Prix,bottas,90.845,89.751,89.475,5.0
2022,Miami Grand Prix,hamilton,90.388,89.797,89.625,6.0
2022,Miami Grand Prix,gasly,90.779,90.128,89.69,7.0
2022,Miami Grand Prix,norris,90.761,89.634,89.75,8.0
2022,Miami Grand Prix,tsunoda,90.485,90.031,89.932,9.0
2022,Miami Grand Prix,stroll,90.441,89.996,90.676,10.0
2022,Miami Grand Prix,alonso,90.407,90.16,,11.0
2022,Miami Grand Prix,russell,90.49,90.173,,12.0
2022,Miami Grand Prix,vettel,90.677,90.214,,13.0
2022,Miami Grand Prix,ricciardo,90.583,90.31,,14.0
2022,Miami Grand Prix,mick_schumacher,90.645,90.423,,15.0
2022,Miami Grand Prix,kevin_magnussen,90.975,,,16.0
2022,Miami Grand Prix,zhou,91.02,,,17.0
2022,Miami Grand Prix,albon,91.266,,,18.0
2022,Miami Grand Prix,latifi,91.325,,,19.0
2022,Miami Grand Prix,ocon,,,,20.0
2022,Spanish Grand Prix,leclerc,79.861,79.969,78.75,1.0
2022,Spanish Grand Prix,max_verstappen,80.091,79.219,79.073,2.0
2022,Spanish Grand Prix,sainz,79.892,79.453,79.166,3.0
2022,Spanish Grand Prix,russell,80.218,79.47,79.393,4.0
2022,Spanish Grand Prix,perez,80.447,79.83,79.42,5.0
2022,Spanish Grand Prix,hamilton,80.252,79.794,79.512,6.0
2022,Spanish Grand Prix,bottas,80.355,80.053,79.608,7.0
2022,Spanish Grand Prix,kevin_magnussen,80.227,79.81,79.682,8.0
2022,Spanish Grand Prix,ricciardo,80.549,80.287,80.297,9.0
2022,Spanish Grand Prix,mick_schumacher,80.683,80.436,80.368,10.0
2022,Spanish Grand Prix,norris,80.838,80.471,,11.0
2022,Spanish Grand Prix,ocon,80.88,80.638,,12.0
2022,Spanish Grand Prix,tsunoda,80.707,80.639,,13.0
2022,Spanish Grand Prix,gasly,80.719,80.861,,14.0
2022,Spanish Grand Prix,zhou,80.476,81.094,,15.0
2022,Spanish Grand Prix,vettel,80.954,,,16.0
2022,Spanish Grand Prix,alonso,81.043,,,17.0
2022,Spanish Grand Prix,stroll,81.418,,,18.0
2022,Spanish Grand Prix,albon,81.645,,,19.0
2022,Spanish Grand Prix,latifi,81.915,,,20.0
2022,Monaco Grand Prix,leclerc,72.569,71.864,71.376,1.0
2022,Monaco Grand Prix,sainz,72.616,72.074,71.601,2.0
2022,Monaco Grand Prix,perez,73.004,71.954,71.629,3.0
2022,Monaco Grand Prix,max_verstappen,72.993,72.117,71.666,4.0
2022,Monaco Grand Prix,norris,72.927,72.266,71.849,5.0
2022,Monaco Grand Prix,russell,72.787,72.617,72.112,6.0
2022,Monaco Grand Prix,alonso,73.394,72.688,72.247,7.0
2022,Monaco Grand Prix,hamilton,73.444,72.595,72.56,8.0
2022,Monaco Grand Prix,vettel,73.313,72.613,72.732,9.0
2022,Monaco Grand Prix,ocon,72.848,72.528,73.047,10.0
2022,Monaco Grand Prix,tsunoda,73.11,72.797,,11.0
2022,Monaco Grand Prix,bottas,73.541,72.909,,12.0
2022,Monaco Grand Prix,kevin_magnussen,73.069,72.921,,13.0
2022,Monaco Grand Prix,ricciardo,73.338,72.964,,14.0
2022,Monaco Grand Prix,mick_schumacher,73.469,73.081,,15.0
2022,Monaco Grand Prix,albon,73.611,,,16.0
2022,Monaco Grand Prix,gasly,73.66,,,17.0
2022,Monaco Grand Prix,stroll,73.678,,,18.0
2022,Monaco Grand Prix,latifi,74.403,,,19.0
2022,Monaco Grand Prix,zhou,75.606,,,20.0
2022,Azerbaijan Grand Prix,leclerc,102.865,102.046,101.359,1.0
2022,Azerbaijan Grand Prix,perez,102.733,101.955,101.641,2.0
2022,Azerbaijan Grand Prix,max_verstappen,102.722,102.227,101.706,3.0
2022,Azerbaijan Grand Prix,sainz,102.957,102.088,101.814,4.0
2022,Azerbaijan Grand Prix,russell,103.754,103.281,102.712,5.0
2022,Azerbaijan Grand Prix,gasly,103.268,103.129,102.845,6.0
2022,Azerbaijan Grand Prix,hamilton,103.939,103.182,102.924,7.0
2022,Azerbaijan Grand Prix,tsunoda,103.595,103.376,103.056,8.0
2022,Azerbaijan Grand Prix,vettel,103.279,103.268,103.091,9.0
2022,Azerbaijan Grand Prix,alonso,104.083,103.36,103.173,10.0
2022,Azerbaijan Grand Prix,norris,104.237,103.398,,11.0
2022,Azerbaijan Grand Prix,ricciardo,104.437,103.574,,12.0
2022,Azerbaijan Grand Prix,ocon,103.903,103.585,,13.0
2022,Azerbaijan Grand Prix,zhou,103.777,103.79,,14.0
2022,Azerbaijan Grand Prix,bottas,104.478,104.444,,15.0
2022,Azerbaijan Grand Prix,kevin_magnussen,104.643,,,16.0
2022,Azerbaijan Grand Prix,albon,104.719,,,17.0
2022,Azerbaijan Grand Prix,latifi,105.367,,,18.0
2022,Azerbaijan Grand Prix,stroll,105.371,,,19.0
2022,Azerbaijan Grand Prix,mick_schumacher,105.775,,,20.0
2022,Canadian Grand Prix,max_verstappen,92.219,83.746,81.299,1.0
2022,Canadian Grand Prix,alonso,92.277,84.848,81.944,2.0
2022,Canadian Grand Prix,sainz,92.781,85.197,82.096,3.0
2022,Canadian Grand Prix,hamilton,93.841,85.543,82.891,4.0
2022,Canadian Grand Prix,kevin_magnussen,92.957,86.254,82.96,5.0
2022,Canadian Grand Prix,mick_schumacher,93.707,85.684,83.356,6.0
2022,Canadian Grand Prix,ocon,93.012,86.135,83.529,7.0
2022,Canadian Grand Prix,russell,93.16,84.95,83.557,8.0
2022,Canadian Grand Prix,ricciardo,93.636,86.375,83.749,9.0
2022,Canadian Grand Prix,zhou,93.692,86.116,84.03,10.0
2022,Canadian Grand Prix,bottas,93.689,86.788,,11.0
2022,Canadian Grand Prix,albon,94.047,86.858,,12.0
2022,Canadian Grand Prix,perez,93.929,93.127,,13.0
2022,Canadian Grand Prix,norris,94.066,,,14.0
2022,Canadian Grand Prix,leclerc,93.008,,,15.0
2022,Canadian Grand Prix,gasly,94.492,,,16.0
2022,Canadian Grand Prix,vettel,94.512,,,17.0
2022,Canadian Grand Prix,stroll,95.532,,,18.0
2022,Canadian Grand Prix,latifi,95.66,,,19.0
2022,Canadian Grand Prix,tsunoda,96.575,,,20.0
2022,British Grand Prix,sainz,100.19,101.602,100.983,1.0
2022,British Grand Prix,max_verstappen,99.129,100.655,101.055,2.0
2022,British Grand Prix,leclerc,99.846,101.247,101.298,3.0
2022,British Grand Prix,perez,100.521,102.513,101.616,4.0
2022,British Grand Prix,hamilton,100.428,101.062,101.995,5.0
2022,British Grand Prix,norris,101.515,101.821,102.084,6.0
2022,British Grand Prix,alonso,101.598,102.209,102.116,7.0
2022,British Grand Prix,russell,100.028,101.725,102.161,8.0
2022,British Grand Prix,zhou,100.791,102.64,102.719,9.0
2022,British Grand Prix,latifi,101.998,103.273,123.095,10.0
2022,British Grand Prix,gasly,101.68,103.702,,11.0
2022,British Grand Prix,bottas,101.396,104.232,,12.0
2022,British Grand Prix,tsunoda,101.893,104.311,,13.0
2022,British Grand Prix,ricciardo,101.933,104.355,,14.0
2022,British Grand Prix,ocon,101.73,105.19,,15.0
2022,British Grand Prix,albon,102.078,,,16.0
2022,British Grand Prix,kevin_magnussen,102.159,,,17.0
2022,British Grand Prix,vettel,102.666,,,18.0
2022,British Grand Prix,mick_schumacher,102.708,,,19.0
2022,British Grand Prix,stroll,103.43,,,20.0
2022,Austrian Grand Prix,max_verstappen,65.852,65.374,64.984,1.0
2022,Austrian Grand Prix,leclerc,65.419,65.287,65.013,2.0
2022,Austrian Grand Prix,sainz,65.66,65.576,65.066,3.0
2022,Austrian Grand Prix,russell,66.235,65.697,65.431,4.0
2022,Austrian Grand Prix,ocon,66.468,65.993,65.726,5.0
2022,Austrian Grand Prix,kevin_magnussen,66.366,65.894,65.879,6.0
2022,Austrian Grand Prix,mick_schumacher,66.405,66.151,66.011,7.0
2022,Austrian Grand Prix,alonso,66.016,66.082,66.103,8.0
2022,Austrian Grand Prix,hamilton,66.079,65.475,73.151,9.0
2022,Austrian Grand Prix,gasly,66.589,66.16,,10.0
2022,Austrian Grand Prix,albon,66.516,66.23,,11.0
2022,Austrian Grand Prix,bottas,66.442,66.319,,12.0
2022,Austrian Grand Prix,perez,66.143,66.458,,13.0
2022,Austrian Grand Prix,tsunoda,66.463,66.851,,14.0
2022,Austrian Grand Prix,norris,66.33,85.847,,15.0
2022,Austrian Grand Prix,ricciardo,66.613,,,16.0
2022,Austrian Grand Prix,stroll,66.847,,,17.0
2022,Austrian Grand Prix,zhou,66.901,,,18.0
2022,Austrian Grand Prix,latifi,67.003,,,19.0
2022,Austrian Grand Prix,vettel,67.083,,,20.0
2022,French Grand Prix,leclerc,91.727,91.216,90.872,1.0
2022,French Grand Prix,max_verstappen,91.891,91.99,91.176,2.0
2022,French Grand Prix,perez,92.354,92.12,91.335,3.0
2022,French Grand Prix,hamilton,93.041,92.274,91.765,4.0
2022,French Grand Prix,norris,92.672,92.777,92.032,5.0
2022,French Grand Prix,russell,93.109,92.633,92.131,6.0
2022,French Grand Prix,alonso,92.819,92.631,92.552,7.0
2022,French Grand Prix,tsunoda,93.394,92.836,92.78,8.0
2022,French Grand Prix,sainz,92.297,91.081,,9.0
2022,French Grand Prix,kevin_magnussen,92.756,92.649,,10.0
2022,French Grand Prix,ricciardo,93.404,92.922,,11.0
2022,French Grand Prix,ocon,93.346,93.048,,12.0
2022,French Grand Prix,bottas,93.034,93.052,,13.0
2022,French Grand Prix,vettel,93.285,93.276,,14.0
2022,French Grand Prix,albon,93.423,93.307,,15.0
2022,French Grand Prix,gasly,93.439,,,16.0
2022,French Grand Prix,stroll,93.439,,,17.0
2022,French Grand Prix,zhou,93.674,,,18.0
2022,French Grand Prix,mick_schumacher,93.701,,,19.0
2022,French Grand Prix,latifi,93.794,,,20.0
2022,Hungarian Grand Prix,russell,78.407,78.154,77.377,1.0
2022,Hungarian Grand Prix,sainz,78.434,77.946,77.421,2.0
2022,Hungarian Grand Prix,leclerc,78.806,77.768,77.567,3.0
2022,Hungarian Grand Prix,norris,78.653,78.121,77.769,4.0
2022,Hungarian Grand Prix,ocon,78.866,78.216,78.018,5.0
2022,Hungarian Grand Prix,alonso,78.716,77.904,78.078,6.0
2022,Hungarian Grand Prix,hamilton,78.374,78.035,78.142,7.0
2022,Hungarian Grand Prix,bottas,78.935,78.445,78.157,8.0
2022,Hungarian Grand Prix,ricciardo,78.775,78.198,78.379,9.0
2022,Hungarian Grand Prix,max_verstappen,78.509,77.703,78.823,10.0
2022,Hungarian Grand Prix,perez,79.118,78.516,,11.0
2022,Hungarian Grand Prix,zhou,78.973,78.573,,12.0
2022,Hungarian Grand Prix,kevin_magnussen,78.993,78.825,,13.0
2022,Hungarian Grand Prix,stroll,79.205,79.137,,14.0
2022,Hungarian Grand Prix,mick_schumacher,79.164,79.202,,15.0
2022,Hungarian Grand Prix,tsunoda,79.24,,,16.0
2022,Hungarian Grand Prix,albon,79.256,,,17.0
2022,Hungarian Grand Prix,vettel,79.273,,,18.0
2022,Hungarian Grand Prix,gasly,79.527,,,19.0
2022,Hungarian Grand Prix,latifi,79.57,,,20.0
2022,Belgian Grand Prix,max_verstappen,104.581,104.723,103.665,1.0
2022,Belgian Grand Prix,sainz,105.05,105.418,104.297,2.0
2022,Belgian Grand Prix,perez,105.377,104.794,104.462,3.0
2022,Belgian Grand Prix,leclerc,105.572,104.551,104.553,4.0
2022,Belgian Grand Prix,ocon,106.039,105.475,105.18,5.0
2022,Belgian Grand Prix,alonso,106.075,105.552,105.368,6.0
2022,Belgian Grand Prix,hamilton,105.736,105.42,105.503,7.0
2022,Belgian Grand Prix,russell,105.65,105.461,105.776,8.0
2022,Belgian Grand Prix,albon,105.672,105.675,105.837,9.0
2022,Belgian Grand Prix,norris,105.745,105.603,106.178,10.0
2022,Belgian Grand Prix,ricciardo,106.212,105.767,,11.0
2022,Belgian Grand Prix,gasly,106.183,105.827,,12.0
2022,Belgian Grand Prix,zhou,106.178,106.085,,13.0
2022,Belgian Grand Prix,stroll,106.256,106.611,,14.0
2022,Belgian Grand Prix,mick_schumacher,106.342,107.718,,15.0
2022,Belgian Grand Prix,vettel,106.344,,,16.0
2022,Belgian Grand Prix,latifi,106.401,,,17.0
2022,Belgian Grand Prix,kevin_magnussen,106.557,,,18.0
2022,Belgian Grand Prix,tsunoda,106.692,,,19.0
2022,Belgian Grand Prix,bottas,107.866,,,20.0
2022,Dutch Grand Prix,max_verstappen,71.317,70.927,70.342,1.0
2022,Dutch Grand Prix,leclerc,71.443,70.988,70.363,2.0
2022,Dutch Grand Prix,sainz,71.767,70.814,70.434,3.0
2022,Dutch Grand Prix,hamilton,71.331,71.075,70.648,4.0
2022,Dutch Grand Prix,perez,71.641,71.314,71.077,5.0
2022,Dutch Grand Prix,russell,71.561,70.824,71.147,6.0
2022,Dutch Grand Prix,norris,71.556,71.116,71.174,7.0
2022,Dutch Grand Prix,mick_schumacher,71.741,71.42,71.442,8.0
2022,Dutch Grand Prix,tsunoda,71.427,71.428,72.556,9.0
2022,Dutch Grand Prix,stroll,71.568,71.416,,10.0
2022,Dutch Grand Prix,gasly,71.705,71.512,,11.0
2022,Dutch Grand Prix,ocon,71.748,71.605,,12.0
2022,Dutch Grand Prix,alonso,71.667,71.613,,13.0
2022,Dutch Grand Prix,zhou,71.826,71.704,,14.0
2022,Dutch Grand Prix,albon,71.695,71.802,,15.0
2022,Dutch Grand Prix,bottas,71.961,,,16.0
2022,Dutch Grand Prix,ricciardo,72.081,,,17.0
2022,Dutch Grand Prix,kevin_magnussen,72.319,,,18.0
2022,Dutch Grand Prix,vettel,72.391,,,19.0
2022,Dutch Grand Prix,latifi,73.353,,,20.0
2022,Italian Grand Prix,leclerc,81.28,81.208,80.161,1.0
2022,Italian Grand Prix,max_verstappen,80.922,81.265,80.306,2.0
2022,Italian Grand Prix,sainz,81.348,80.878,80.429,3.0
2022,Italian Grand Prix,perez,81.495,81.358,81.206,4.0
2022,Italian Grand Prix,hamilton,82.048,81.708,81.524,5.0
2022,Italian Grand Prix,russell,81.785,81.747,81.542,6.0
2022,Italian Grand Prix,norris,82.13,81.831,81.584,7.0
2022,Italian Grand Prix,ricciardo,82.139,81.855,81.925,8.0
2022,Italian Grand Prix,gasly,82.01,82.062,82.648,9.0
2022,Italian Grand Prix,alonso,82.089,81.861,,10.0
2022,Italian Grand Prix,ocon,82.166,82.13,,11.0
2022,Italian Grand Prix,bottas,82.254,82.235,,12.0
2022,Italian Grand Prix,de_vries,82.567,82.471,,13.0
2022,Italian Grand Prix,zhou,82.003,82.577,,14.0
2022,Italian Grand Prix,tsunoda,82.02,,,15.0
2022,Italian Grand Prix,latifi,82.587,,,16.0
2022,Italian Grand Prix,vettel,82.636,,,17.0
2022,Italian Grand Prix,stroll,82.748,,,18.0
2022,Italian Grand Prix,kevin_magnussen,82.908,,,19.0
2022,Italian Grand Prix,mick_schumacher,83.005,,,20.0
2022,Singapore Grand Prix,leclerc,114.129,112.343,109.412,1.0
2022,Singapore Grand Prix,perez,114.404,112.818,109.434,2.0
2022,Singapore Grand Prix,hamilton,113.161,112.691,109.466,3.0
2022,Singapore Grand Prix,sainz,114.559,113.219,109.583,4.0
2022,Singapore Grand Prix,alonso,115.36,113.127,109.966,5.0
2022,Singapore Grand Prix,norris,115.914,113.942,110.584,6.0
2022,Singapore Grand Prix,gasly,115.606,113.546,111.211,7.0
2022,Singapore Grand Prix,max_verstappen,113.057,112.723,111.395,8.0
2022,Singapore Grand Prix,kevin_magnussen,115.103,114.006,111.573,9.0
2022,Singapore Grand Prix,tsunoda,115.314,113.848,111.983,10.0
2022,Singapore Grand Prix,russell,114.633,114.012,,11.0
2022,Singapore Grand Prix,stroll,115.629,114.211,,12.0
2022,Singapore Grand Prix,mick_schumacher,115.736,114.37,,13.0
2022,Singapore Grand Prix,vettel,115.602,114.38,,14.0
2022,Singapore Grand Prix,zhou,115.375,115.518,,15.0
2022,Singapore Grand Prix,bottas,116.083,,,16.0
2022,Singapore Grand Prix,ricciardo,116.226,,,17.0
2022,Singapore Grand Prix,ocon,116.337,,,18.0
2022,Singapore Grand Prix,albon,116.985,,,19.0
2022,Singapore Grand Prix,latifi,117.532,,,20.0
2022,Japanese Grand Prix,max_verstappen,90.224,90.346,89.304,1.0
2022,Japanese Grand Prix,leclerc,90.402,90.486,89.314,2.0
2022,Japanese Grand Prix,sainz,90.336,90.444,89.361,3.0
2022,Japanese Grand Prix,perez,90.622,89.925,89.709,4.0
2022,Japanese Grand Prix,ocon,90.696,90.357,90.165,5.0
2022,Japanese Grand Prix,hamilton,90.906,90.443,90.261,6.0
2022,Japanese Grand Prix,alonso,90.603,90.343,90.322,7.0
2022,Japanese Grand Prix,russell,90.865,90.465,90.389,8.0
2022,Japanese Grand Prix,vettel,91.256,90.656,90.554,9.0
2022,Japanese Grand Prix,norris,90.881,90.473,91.003,10.0
2022,Japanese Grand Prix,ricciardo,90.88,90.659,,11.0
2022,Japanese Grand Prix,bottas,91.226,90.709,,12.0
2022,Japanese Grand Prix,tsunoda,91.13,90.808,,13.0
2022,Japanese Grand Prix,zhou,90.894,90.953,,14.0
2022,Japanese Grand Prix,mick_schumacher,91.152,91.439,,15.0
